date,city,temperature,humidity,wind_speed
2025-03-25,Varanasi,23.78,44.85,7.2
2025-03-25,Srinagar,24.5,58.07,16.07
2025-03-25,Amritsar,22.58,46.62,23.4
2025-03-25,Ranchi,30.09,83.21,9.0
2025-03-25,Jodhpur,20.9,43.09,23.92
2025-03-25,Guwahati,21.69,74.11,23.8
2025-03-25,Chandigarh,24.25,35.61,12.88
2025-03-25,Mysore,27.97,84.88,5.39
2025-03-26,Delhi,21.47,65.84,7.25
2025-03-26,Mumbai,26.05,72.73,8.94
2025-03-26,Kolkata,23.29,43.5,7.37
2025-03-26,Chennai,20.83,66.16,16.3
2025-03-26,Bangalore,23.04,54.74,14.84
2025-03-26,Hyderabad,24.94,78.11,17.08
2025-03-26,Ahmedabad,18.12,37.95,23.0
2025-03-26,Pune,20.38,67.73,23.99
2025-03-26,Jaipur,20.98,40.57,11.09
2025-03-26,Lucknow,22.33,58.78,19.11
2025-03-26,Kanpur,24.7,68.1,17.74
2025-03-26,Nagpur,20.36,34.83,24.16
2025-03-26,Indore,19.57,57.04,17.23
2025-03-26,Bhopal,26.55,76.88,20.78
2025-03-26,Patna,28.06,50.76,11.08
2025-03-26,Ludhiana,26.54,75.97,5.59
2025-03-26,Agra,24.1,50.8,11.07
2025-03-26,Nashik,14.87,33.09,24.56
2025-03-26,Vadodara,20.32,43.83,9.43
2025-03-26,Faridabad,26.42,69.72,17.01
2025-03-26,Meerut,20.93,33.22,12.26
2025-03-26,Rajkot,23.21,89.52,14.8
2025-03-26,Kalyan,24.14,68.62,7.89
2025-03-26,Vasai,21.47,37.25,24.74
2025-03-26,Varanasi,23.14,61.48,11.53
2025-03-26,Srinagar,24.51,88.77,14.28
2025-03-26,Amritsar,20.32,45.79,24.79
2025-03-26,Ranchi,20.62,67.53,11.55
2025-03-26,Jodhpur,23.06,65.09,8.01
2025-03-26,Guwahati,20.03,35.45,23.06
2025-03-26,Chandigarh,20.48,50.14,10.13
2025-03-26,Mysore,21.43,55.31,16.44
2025-03-27,Delhi,26.17,73.45,6.8
2025-03-27,Mumbai,24.45,84.0,24.15
2025-03-27,Kolkata,27.57,58.57,6.12
2025-03-27,Chennai,22.69,39.29,14.12
2025-03-27,Bangalore,22.12,34.89,15.24
2025-03-27,Hyderabad,26.23,77.3,18.79
2025-03-27,Ahmedabad,27.96,70.29,7.44
2025-03-27,Pune,18.8,45.37,12.35
2025-03-27,Jaipur,23.52,70.4,9.89
2025-03-27,Lucknow,17.75,72.01,15.28
2025-03-27,Kanpur,23.74,59.4,7.12
2025-03-27,Nagpur,27.66,79.47,18.48
2025-03-27,Indore,19.32,48.04,22.56
2025-03-27,Bhopal,27.32,71.45,5.26
2025-03-27,Patna,24.74,81.83,7.56
2025-03-27,Ludhiana,19.01,67.96,14.26
2025-03-27,Agra,27.79,77.31,13.13
2025-03-27,Nashik,30.77,81.87,20.87
2025-03-27,Vadodara,16.65,37.81,18.05
2025-03-27,Faridabad,27.28,79.2,14.67
2025-03-27,Meerut,22.38,62.06,7.54
2025-03-27,Rajkot,19.74,33.26,22.83
2025-03-27,Kalyan,19.52,34.11,9.64
2025-03-27,Vasai,20.97,65.5,16.88
2025-03-27,Varanasi,18.68,55.38,17.61
2025-03-27,Srinagar,24.62,58.34,7.19
2025-03-27,Amritsar,27.18,61.76,7.89
2025-03-27,Ranchi,21.42,71.78,23.41
2025-03-27,Jodhpur,22.1,41.97,7.48
2025-03-27,Guwahati,23.01,55.75,8.51
2025-03-27,Chandigarh,20.32,50.6,12.18
2025-03-27,Mysore,23.73,69.91,13.62
2025-03-28,Delhi,27.41,80.23,8.75
2025-03-28,Mumbai,19.41,54.87,14.12
2025-03-28,Kolkata,24.77,79.61,21.01
2025-03-28,Chennai,19.78,34.49,21.04
2025-03-28,Bangalore,19.82,30.73,6.67
2025-03-28,Hyderabad,22.9,66.91,18.81
2025-03-28,Ahmedabad,17.51,41.65,18.11
2025-03-28,Pune,19.41,34.71,12.29
2025-03-28,Jaipur,27.01,60.2,13.16
2025-03-28,Lucknow,22.87,64.52,14.43
2025-03-28,Kanpur,21.26,76.63,22.49
2025-03-28,Nagpur,19.61,50.25,21.98
2025-03-28,Indore,27.03,64.75,6.58
2025-03-28,Bhopal,24.1,59.31,20.35
2025-03-28,Patna,24.48,77.69,21.16
2025-03-28,Ludhiana,23.0,50.27,18.52
2025-03-28,Agra,25.57,84.2,11.38
2025-03-28,Nashik,19.18,39.06,12.21
2025-03-28,Vadodara,22.39,76.58,24.77
2025-03-28,Faridabad,19.26,32.96,19.16
2025-03-28,Meerut,23.42,79.5,10.96
2025-03-28,Rajkot,25.69,74.76,19.32
2025-03-28,Kalyan,25.73,69.39,12.39
2025-03-28,Vasai,21.14,51.22,12.56
2025-03-28,Varanasi,22.7,72.88,23.91
2025-03-28,Srinagar,24.86,42.39,5.33
2025-03-28,Amritsar,24.24,48.64,21.24
2025-03-28,Ranchi,21.87,43.98,18.86
2025-03-28,Jodhpur,24.56,72.41,23.78
2025-03-28,Guwahati,21.34,44.41,19.99
2025-03-28,Chandigarh,28.24,68.69,10.85
2025-03-28,Mysore,24.93,69.47,20.78
2025-03-29,Delhi,25.52,86.54,15.11
2025-03-29,Mumbai,22.63,64.34,12.34
2025-03-29,Kolkata,21.94,43.54,15.85
2025-03-29,Chennai,20.16,63.72,10.73
2025-03-29,Bangalore,23.26,65.81,19.11
2025-03-29,Hyderabad,20.87,48.96,18.5
2025-03-29,Ahmedabad,23.81,87.14,20.89
2025-03-29,Pune,26.5,48.68,6.52
2025-03-29,Jaipur,19.85,33.87,18.44
2025-03-29,Lucknow,21.85,84.01,22.72
2025-03-29,Kanpur,19.73,51.02,24.56
2025-03-29,Nagpur,22.13,52.71,13.67
2025-03-29,Indore,20.8,76.47,21.63
2025-03-29,Bhopal,23.09,54.45,24.73
2025-03-29,Patna,20.15,47.46,8.08
2025-03-29,Ludhiana,16.61,39.01,16.43
2025-03-29,Agra,23.9,54.68,5.66
2025-03-29,Nashik,25.24,47.09,11.52
2025-03-29,Vadodara,20.78,39.04,12.93
2025-03-29,Faridabad,24.2,61.27,16.92
2025-03-29,Meerut,18.37,61.23,9.69
2025-03-29,Rajkot,19.86,45.14,16.7
2025-03-29,Kalyan,22.25,52.12,19.8
2025-03-29,Vasai,22.0,33.99,17.16
2025-03-29,Varanasi,24.42,89.01,21.28
2025-03-29,Srinagar,20.25,68.65,14.92
2025-03-29,Amritsar,25.59,86.17,7.53
2025-03-29,Ranchi,23.78,52.92,10.07
2025-03-29,Jodhpur,24.75,88.33,22.85
2025-03-29,Guwahati,24.16,61.33,22.61
2025-03-29,Chandigarh,25.06,81.77,17.3
2025-03-29,Mysore,22.01,64.44,22.87
2025-03-30,Delhi,28.35,74.31,10.95
2025-03-30,Mumbai,19.1,53.77,19.58
2025-03-30,Kolkata,22.77,70.06,17.78
2025-03-30,Chennai,20.98,44.93,23.68
2025-03-30,Bangalore,24.46,85.06,20.77
2025-03-30,Hyderabad,23.54,83.87,16.9
2025-03-30,Ahmedabad,22.56,34.03,23.73
2025-03-30,Pune,25.04,83.91,21.67
2025-03-30,Jaipur,25.76,74.76,9.41
2025-03-30,Lucknow,21.86,49.09,16.56
2025-03-30,Kanpur,19.5,39.23,8.55
2025-03-30,Nagpur,23.38,66.83,6.77
2025-03-30,Indore,26.93,77.44,11.99
2025-03-30,Bhopal,24.87,88.32,13.33
2025-03-30,Patna,25.31,65.89,5.7
2025-03-30,Ludhiana,17.64,35.45,15.44
2025-03-30,Agra,22.61,56.15,12.62
2025-03-30,Nashik,20.82,51.22,20.47
2025-03-30,Vadodara,23.76,42.66,8.54
2025-03-30,Faridabad,22.45,46.78,24.66
2025-03-30,Meerut,22.51,55.25,7.36
2025-03-30,Rajkot,21.03,62.67,16.37
2025-03-30,Kalyan,24.41,59.59,6.03
2025-03-30,Vasai,27.11,79.62,9.21
2025-03-30,Varanasi,23.63,57.86,5.99
2025-03-30,Srinagar,20.35,35.16,11.36
2025-03-30,Amritsar,23.61,57.85,23.08
2025-03-30,Ranchi,29.78,76.15,15.68
2025-03-30,Jodhpur,18.12,35.7,15.56
2025-03-30,Guwahati,25.94,76.36,11.79
2025-03-30,Chandigarh,27.48,79.76,11.24
2025-03-30,Mysore,22.49,49.05,10.33
2025-03-31,Delhi,20.5,73.72,12.08
2025-03-31,Mumbai,22.98,59.32,20.25
2025-03-31,Kolkata,24.33,46.79,10.85
2025-03-31,Chennai,21.87,61.26,16.81
2025-03-31,Bangalore,24.86,82.83,22.65
2025-03-31,Hyderabad,22.97,42.88,10.69
2025-03-31,Ahmedabad,26.04,83.9,7.95
2025-03-31,Pune,21.32,42.41,17.61
2025-03-31,Jaipur,20.12,42.07,18.23
2025-03-31,Lucknow,16.24,40.14,16.31
2025-03-31,Kanpur,21.75,30.74,15.02
2025-03-31,Nagpur,22.55,69.59,12.5
2025-03-31,Indore,24.12,70.94,24.83
2025-03-31,Bhopal,23.19,33.95,14.72
2025-03-31,Patna,19.87,41.36,12.55
2025-03-31,Ludhiana,24.65,52.45,12.83
2025-03-31,Agra,25.17,86.3,10.24
2025-03-31,Nashik,18.38,35.27,23.4
2025-03-31,Vadodara,25.37,73.37,17.95
2025-03-31,Faridabad,18.39,46.67,23.53
2025-03-31,Meerut,17.6,38.59,22.56
2025-03-31,Rajkot,20.63,33.63,17.51
2025-03-31,Kalyan,24.16,61.78,7.66
2025-03-31,Vasai,23.01,82.94,6.25
2025-03-31,Varanasi,20.84,65.72,21.2
2025-03-31,Srinagar,30.04,69.99,8.09
2025-03-31,Amritsar,26.66,76.33,5.01
2025-03-31,Ranchi,25.63,73.18,21.43
2025-03-31,Jodhpur,23.9,62.22,20.69
2025-03-31,Guwahati,24.35,77.77,9.79
2025-03-31,Chandigarh,19.19,54.57,12.02
2025-03-31,Mysore,21.27,45.07,15.61
2025-04-01,Delhi,25.42,72.37,19.76
2025-04-01,Mumbai,20.56,52.72,12.98
2025-04-01,Kolkata,28.42,80.97,13.9
2025-04-01,Chennai,24.91,57.42,18.66
2025-04-01,Bangalore,21.48,42.7,16.96
2025-04-01,Hyderabad,22.51,32.12,7.12
2025-04-01,Ahmedabad,28.33,80.08,6.12
2025-04-01,Pune,22.44,60.87,10.46
2025-04-01,Jaipur,28.89,73.18,5.34
2025-04-01,Lucknow,25.3,62.09,22.26
2025-04-01,Kanpur,22.53,46.55,10.51
2025-04-01,Nagpur,26.16,71.37,12.61
2025-04-01,Indore,20.56,72.58,11.24
2025-04-01,Bhopal,28.56,84.49,15.58
2025-04-01,Patna,24.76,51.47,8.11
2025-04-01,Ludhiana,24.86,76.48,13.33
2025-04-01,Agra,27.51,50.32,7.96
2025-04-01,Nashik,22.74,71.42,18.61
2025-04-01,Vadodara,24.56,74.04,11.84
2025-04-01,Faridabad,24.8,77.74,7.98
2025-04-01,Meerut,23.72,52.68,16.54
2025-04-01,Rajkot,23.56,77.12,8.34
2025-04-01,Kalyan,26.15,70.44,10.25
2025-04-01,Vasai,21.01,44.45,16.95
2025-04-01,Varanasi,25.2,74.34,17.22
2025-04-01,Srinagar,27.13,82.29,10.14
2025-04-01,Amritsar,16.62,44.88,7.93
2025-04-01,Ranchi,21.09,40.36,15.49
2025-04-01,Jodhpur,24.43,54.13,10.32
2025-04-01,Guwahati,25.55,66.67,7.27
2025-04-01,Chandigarh,25.89,70.47,24.67
2025-04-01,Mysore,22.33,71.37,19.1
2025-04-02,Delhi,18.4,31.13,16.24
2025-04-02,Mumbai,21.53,55.26,15.43
2025-04-02,Kolkata,18.24,35.31,19.63
2025-04-02,Chennai,22.98,65.87,17.14
2025-04-02,Bangalore,21.49,73.51,23.35
2025-04-02,Hyderabad,25.97,84.38,15.73
2025-04-02,Ahmedabad,26.45,82.45,9.09
2025-04-02,Pune,22.48,51.09,9.19
2025-04-02,Jaipur,13.68,40.91,20.75
2025-04-02,Lucknow,24.28,48.43,17.74
2025-04-02,Kanpur,20.48,36.59,21.81
2025-04-02,Nagpur,23.19,49.97,5.06
2025-04-02,Indore,22.62,40.75,16.59
2025-04-02,Bhopal,24.22,74.09,11.71
2025-04-02,Patna,22.61,48.14,14.91
2025-04-02,Ludhiana,20.23,66.1,20.49
2025-04-02,Agra,21.84,31.69,17.83
2025-04-02,Nashik,25.73,83.89,11.45
2025-04-02,Vadodara,23.18,30.85,5.35
2025-04-02,Faridabad,24.62,89.94,14.44
2025-04-02,Meerut,23.41,51.13,5.81
2025-04-02,Rajkot,20.63,43.61,20.79
2025-04-02,Kalyan,18.65,60.57,23.17
2025-04-02,Vasai,26.82,79.38,6.88
2025-04-02,Varanasi,23.09,78.59,5.92
2025-04-02,Srinagar,24.97,71.08,22.84
2025-04-02,Amritsar,19.62,56.99,20.59
2025-04-02,Ranchi,24.49,74.74,17.95
2025-04-02,Jodhpur,25.17,75.92,7.13
2025-04-02,Guwahati,17.95,72.89,16.58
2025-04-02,Chandigarh,21.57,56.07,9.81
2025-04-02,Mysore,21.29,31.81,9.49
2025-04-03,Delhi,21.85,55.5,5.11
2025-04-03,Mumbai,24.35,71.69,5.51
2025-04-03,Kolkata,27.86,75.8,11.38
2025-04-03,Chennai,27.44,76.09,5.13
2025-04-03,Bangalore,27.48,79.53,7.31
2025-04-03,Hyderabad,24.8,65.05,16.21
2025-04-03,Ahmedabad,20.64,47.76,12.23
2025-04-03,Pune,17.82,62.93,23.5
2025-04-03,Jaipur,16.1,41.05,20.72
2025-04-03,Lucknow,21.72,50.6,18.51
2025-04-03,Kanpur,23.03,39.64,7.4
2025-04-03,Nagpur,24.99,54.83,6.89
2025-04-03,Indore,28.08,82.05,9.26
2025-04-03,Bhopal,20.21,45.67,6.56
2025-04-03,Patna,26.6,77.97,13.94
2025-04-03,Ludhiana,19.13,41.47,18.58
2025-04-03,Agra,23.67,33.2,6.94
2025-04-03,Nashik,22.56,89.47,20.98
2025-04-03,Vadodara,20.3,36.17,14.17
2025-04-03,Faridabad,24.54,84.72,14.26
2025-04-03,Meerut,22.09,59.29,6.9
2025-04-03,Rajkot,24.38,65.24,13.66
2025-04-03,Kalyan,20.22,32.78,16.05
2025-04-03,Vasai,21.08,48.37,13.97
2025-04-03,Varanasi,26.73,83.67,22.58
2025-04-03,Srinagar,22.45,85.44,16.41
2025-04-03,Amritsar,24.48,63.74,6.82
2025-04-03,Ranchi,21.28,67.55,14.04
2025-04-03,Jodhpur,24.69,73.09,11.39
2025-04-03,Guwahati,20.35,47.93,19.07
2025-04-03,Chandigarh,22.47,87.5,23.55
2025-04-03,Mysore,25.16,89.27,17.86
2025-04-04,Delhi,24.74,88.63,10.94
2025-04-04,Mumbai,26.73,87.71,16.73
2025-04-04,Kolkata,19.61,30.99,7.74
2025-04-04,Chennai,26.77,82.29,22.51
2025-04-04,Bangalore,14.8,47.72,21.4
2025-04-04,Hyderabad,22.59,65.96,13.89
2025-04-04,Ahmedabad,24.56,51.52,5.77
2025-04-04,Pune,21.35,34.56,10.91
2025-04-04,Jaipur,22.15,41.12,17.12
2025-04-04,Lucknow,19.12,36.79,23.33
2025-04-04,Kanpur,25.26,40.68,13.91
2025-04-04,Nagpur,24.71,79.06,14.15
2025-04-04,Indore,25.77,75.18,14.67
2025-04-04,Bhopal,24.79,64.57,12.08
2025-04-04,Patna,21.06,62.51,5.42
2025-04-04,Ludhiana,24.57,46.65,6.0
2025-04-04,Agra,22.67,46.64,17.22
2025-04-04,Nashik,21.14,41.9,16.96
2025-04-04,Vadodara,24.04,52.5,13.19
2025-04-04,Faridabad,29.36,71.21,6.73
2025-04-04,Meerut,18.34,36.03,18.59
2025-04-04,Rajkot,19.03,44.78,22.28
2025-04-04,Kalyan,19.59,37.99,18.42
2025-04-04,Vasai,17.68,36.85,21.98
2025-04-04,Varanasi,22.11,51.02,11.32
2025-04-04,Srinagar,24.31,69.98,8.32
2025-04-04,Amritsar,22.99,70.56,7.01
2025-04-04,Ranchi,27.15,84.41,11.8
2025-04-04,Jodhpur,22.05,84.66,10.63
2025-04-04,Guwahati,20.45,30.71,21.8
2025-04-04,Chandigarh,26.45,80.23,13.67
2025-04-04,Mysore,24.65,60.17,15.82
2025-04-05,Delhi,25.15,47.23,9.76
2025-04-05,Mumbai,18.82,45.27,19.22
2025-04-05,Kolkata,25.42,48.12,14.22
2025-04-05,Chennai,22.84,39.25,13.95
2025-04-05,Bangalore,21.43,68.51,8.87
2025-04-05,Hyderabad,21.62,70.01,23.23
2025-04-05,Ahmedabad,19.11,33.46,11.29
2025-04-05,Pune,23.32,82.31,22.49
2025-04-05,Jaipur,28.31,85.09,16.92
2025-04-05,Lucknow,17.28,34.23,15.35
2025-04-05,Kanpur,24.11,80.31,23.27
2025-04-05,Nagpur,23.98,72.97,24.3
2025-04-05,Indore,20.24,46.13,22.36
2025-04-05,Bhopal,23.88,52.38,16.45
2025-04-05,Patna,21.03,61.6,13.61
2025-04-05,Ludhiana,25.21,78.43,21.19
2025-04-05,Agra,20.67,69.69,12.36
2025-04-05,Nashik,24.42,83.21,12.47
2025-04-05,Vadodara,20.73,41.89,10.07
2025-04-05,Faridabad,19.86,34.93,12.93
2025-04-05,Meerut,18.21,33.77,16.7
2025-04-05,Rajkot,25.3,63.85,15.19
2025-04-05,Kalyan,21.51,38.46,14.6
2025-04-05,Vasai,26.53,88.79,11.33
2025-04-05,Varanasi,19.5,36.81,18.33
2025-04-05,Srinagar,26.84,62.74,7.07
2025-04-05,Amritsar,22.83,75.99,23.98
2025-04-05,Ranchi,25.29,75.96,13.64
2025-04-05,Jodhpur,16.7,31.33,21.66
2025-04-05,Guwahati,23.09,66.49,9.16
2025-04-05,Chandigarh,26.79,82.93,14.1
2025-04-05,Mysore,22.11,33.59,8.5
2025-04-06,Delhi,27.56,54.51,9.94
2025-04-06,Mumbai,23.6,62.57,19.52
2025-04-06,Kolkata,22.96,86.6,15.41
2025-04-06,Chennai,16.17,36.47,23.74
2025-04-06,Bangalore,18.1,40.4,23.48
2025-04-06,Hyderabad,23.96,55.41,6.91
2025-04-06,Ahmedabad,26.59,82.66,8.67
2025-04-06,Pune,26.81,71.13,11.0
2025-04-06,Jaipur,24.16,70.11,10.29
2025-04-06,Lucknow,22.32,48.58,22.67
2025-04-06,Kanpur,23.25,63.9,24.17
2025-04-06,Nagpur,23.3,49.29,11.49
2025-04-06,Indore,30.05,88.57,14.89
2025-04-06,Bhopal,20.5,57.78,14.87
2025-04-06,Patna,19.14,38.96,5.5
2025-04-06,Ludhiana,17.96,66.21,23.47
2025-04-06,Agra,23.43,68.77,16.14
2025-04-06,Nashik,18.38,47.62,24.07
2025-04-06,Vadodara,25.24,76.01,14.99
2025-04-06,Faridabad,25.76,54.05,14.03
2025-04-06,Meerut,21.81,57.91,7.52
2025-04-06,Rajkot,26.27,66.73,5.49
2025-04-06,Kalyan,26.19,80.02,21.63
2025-04-06,Vasai,24.24,76.81,7.46
2025-04-06,Varanasi,25.64,82.07,23.09
2025-04-06,Srinagar,25.78,83.29,18.66
2025-04-06,Amritsar,27.27,79.49,10.63
2025-04-06,Ranchi,27.88,75.89,6.95
2025-04-06,Jodhpur,18.05,44.07,14.19
2025-04-06,Guwahati,18.05,37.87,18.9
2025-04-06,Chandigarh,25.56,83.76,12.83
2025-04-06,Mysore,26.65,82.22,5.49
2025-04-07,Delhi,21.4,57.96,19.67
2025-04-07,Mumbai,22.29,38.01,17.77
2025-04-07,Kolkata,21.2,53.73,7.46
2025-04-07,Chennai,22.2,57.65,18.3
2025-04-07,Bangalore,18.7,45.43,22.88
2025-04-07,Hyderabad,22.91,54.29,9.17
2025-04-07,Ahmedabad,18.3,39.27,19.62
2025-04-07,Pune,21.11,79.41,22.14
2025-04-07,Jaipur,20.38,55.55,13.89
2025-04-07,Lucknow,18.32,75.35,23.23
2025-04-07,Kanpur,20.78,37.58,9.12
2025-04-07,Nagpur,20.3,44.18,13.02
2025-04-07,Indore,22.0,63.81,8.98
2025-04-07,Bhopal,25.44,87.37,17.69
2025-04-07,Patna,25.91,65.34,5.83
2025-04-07,Ludhiana,20.1,60.59,16.91
2025-04-07,Agra,18.95,37.3,23.75
2025-04-07,Nashik,23.3,82.62,6.53
2025-04-07,Vadodara,25.21,86.96,18.83
2025-04-07,Faridabad,19.64,69.25,22.85
2025-04-07,Meerut,29.52,87.88,12.56
2025-04-07,Rajkot,23.37,69.34,8.57
2025-04-07,Kalyan,22.43,44.02,18.2
2025-04-07,Vasai,25.72,66.76,19.98
2025-04-07,Varanasi,24.38,30.4,5.21
2025-04-07,Srinagar,32.15,85.92,5.05
2025-04-07,Amritsar,24.59,78.85,23.47
2025-04-07,Ranchi,25.39,82.82,13.41
2025-04-07,Jodhpur,23.27,70.35,11.32
2025-04-07,Guwahati,19.92,38.63,23.91
2025-04-07,Chandigarh,22.5,50.86,16.27
2025-04-07,Mysore,21.59,56.64,18.95
2025-04-08,Delhi,25.18,80.48,10.79
2025-04-08,Mumbai,24.4,46.06,7.07
2025-04-08,Kolkata,24.98,73.03,14.91
2025-04-08,Chennai,21.22,58.45,19.45
2025-04-08,Bangalore,27.65,74.61,17.01
2025-04-08,Hyderabad,23.34,61.17,16.76
2025-04-08,Ahmedabad,26.02,71.65,6.44
2025-04-08,Pune,19.91,32.9,16.08
2025-04-08,Jaipur,15.37,45.48,21.43
2025-04-08,Lucknow,19.78,41.65,10.95
2025-04-08,Kanpur,24.96,89.16,5.94
2025-04-08,Nagpur,21.03,64.93,8.17
2025-04-08,Indore,19.89,30.47,23.6
2025-04-08,Bhopal,21.53,86.87,13.64
2025-04-08,Patna,23.23,65.16,10.46
2025-04-08,Ludhiana,20.88,35.12,10.18
2025-04-08,Agra,20.1,30.42,5.05
2025-04-08,Nashik,19.91,30.24,8.77
2025-04-08,Vadodara,27.53,84.53,22.27
2025-04-08,Faridabad,21.05,58.74,18.03
2025-04-08,Meerut,26.68,54.64,10.5
2025-04-08,Rajkot,20.44,76.68,16.38
2025-04-08,Kalyan,20.4,30.22,14.04
2025-04-08,Vasai,27.68,63.29,8.32
2025-04-08,Varanasi,24.07,46.55,8.43
2025-04-08,Srinagar,21.48,35.12,8.59
2025-04-08,Amritsar,26.32,72.98,10.39
2025-04-08,Ranchi,23.9,83.44,23.92
2025-04-08,Jodhpur,22.75,61.23,14.26
2025-04-08,Guwahati,19.66,43.01,18.02
2025-04-08,Chandigarh,24.82,68.27,20.95
2025-04-08,Mysore,18.22,36.28,20.42
2025-04-09,Delhi,21.73,48.21,19.1
2025-04-09,Mumbai,24.53,33.68,18.2
2025-04-09,Kolkata,26.59,82.06,12.21
2025-04-09,Chennai,19.94,30.76,5.16
2025-04-09,Bangalore,23.88,54.95,6.5
2025-04-09,Hyderabad,21.22,69.92,20.48
2025-04-09,Ahmedabad,21.47,33.27,9.91
2025-04-09,Pune,21.22,37.53,24.4
2025-04-09,Jaipur,27.94,72.26,13.06
2025-04-09,Lucknow,19.97,32.39,23.84
2025-04-09,Kanpur,19.0,46.7,12.19
2025-04-09,Nagpur,24.03,63.75,18.88
2025-04-09,Indore,26.61,67.07,17.82
2025-04-09,Bhopal,24.46,55.91,15.34
2025-04-09,Patna,23.42,51.63,8.03
2025-04-09,Ludhiana,20.52,37.78,12.33
2025-04-09,Agra,24.22,69.66,15.06
2025-04-09,Nashik,20.79,53.91,19.0
2025-04-09,Vadodara,26.19,59.73,5.48
2025-04-09,Faridabad,24.71,69.93,16.32
2025-04-09,Meerut,26.5,50.19,6.63
2025-04-09,Rajkot,29.56,81.11,12.19
2025-04-09,Kalyan,26.25,79.2,14.9
2025-04-09,Vasai,21.4,41.26,12.01
2025-04-09,Varanasi,23.83,65.34,14.91
2025-04-09,Srinagar,26.72,76.49,13.27
2025-04-09,Amritsar,25.96,77.05,21.11
2025-04-09,Ranchi,23.7,74.36,10.53
2025-04-09,Jodhpur,23.25,62.53,24.89
2025-04-09,Guwahati,22.37,75.45,19.6
2025-04-09,Chandigarh,23.55,59.79,10.1
2025-04-09,Mysore,21.84,35.81,16.46
2025-04-10,Delhi,24.21,51.55,15.01
2025-04-10,Mumbai,25.11,51.51,10.88
2025-04-10,Kolkata,21.87,38.91,11.23
2025-04-10,Chennai,25.67,85.32,19.23
2025-04-10,Bangalore,24.01,78.85,16.21
2025-04-10,Hyderabad,26.13,69.51,16.66
2025-04-10,Ahmedabad,23.2,85.05,17.32
2025-04-10,Pune,22.83,47.16,15.47
2025-04-10,Jaipur,23.09,69.38,13.07
2025-04-10,Lucknow,26.13,82.81,13.62
2025-04-10,Kanpur,22.14,40.68,17.34
2025-04-10,Nagpur,21.09,38.46,5.21
2025-04-10,Indore,21.45,64.54,24.76
2025-04-10,Bhopal,24.04,81.88,20.97
2025-04-10,Patna,17.74,43.71,23.88
2025-04-10,Ludhiana,21.21,42.93,19.6
2025-04-10,Agra,23.04,36.47,13.64
2025-04-10,Nashik,22.02,44.92,11.29
2025-04-10,Vadodara,23.26,76.85,9.95
2025-04-10,Faridabad,27.12,87.07,10.71
2025-04-10,Meerut,19.7,30.07,18.05
2025-04-10,Rajkot,21.04,62.33,18.13
2025-04-10,Kalyan,19.18,50.54,18.48
2025-04-10,Vasai,23.68,73.01,9.78
2025-04-10,Varanasi,21.5,70.85,24.5
2025-04-10,Srinagar,20.56,69.52,20.52
2025-04-10,Amritsar,17.69,30.19,22.89
2025-04-10,Ranchi,16.68,33.23,22.4
2025-04-10,Jodhpur,20.48,51.47,21.34
2025-04-10,Guwahati,21.44,42.8,20.9
2025-04-10,Chandigarh,23.19,82.55,15.22
2025-04-10,Mysore,29.73,48.81,11.44
2025-04-11,Delhi,21.05,34.08,11.53
2025-04-11,Mumbai,21.33,56.58,10.82
2025-04-11,Kolkata,21.15,47.06,14.15
2025-04-11,Chennai,20.19,41.07,24.2
2025-04-11,Bangalore,19.38,75.34,17.71
2025-04-11,Hyderabad,23.95,58.43,14.35
2025-04-11,Ahmedabad,22.2,58.6,15.72
2025-04-11,Pune,23.4,43.98,6.53
2025-04-11,Jaipur,23.79,74.15,16.93
2025-04-11,Lucknow,21.76,72.19,11.79
2025-04-11,Kanpur,22.36,39.88,12.93
2025-04-11,Nagpur,20.79,82.52,17.37
2025-04-11,Indore,23.94,53.14,14.14
2025-04-11,Bhopal,25.88,86.31,8.68
2025-04-11,Patna,20.95,85.35,22.27
2025-04-11,Ludhiana,23.27,59.93,12.69
2025-04-11,Agra,19.84,32.95,11.56
2025-04-11,Nashik,26.66,76.71,6.11
2025-04-11,Vadodara,20.24,44.57,22.58
2025-04-11,Faridabad,22.57,89.52,15.68
2025-04-11,Meerut,23.12,43.86,14.75
2025-04-11,Rajkot,25.27,82.72,13.14
2025-04-11,Kalyan,21.66,59.53,24.16
2025-04-11,Vasai,24.55,47.29,9.49
2025-04-11,Varanasi,22.65,34.66,19.5
2025-04-11,Srinagar,23.56,41.48,11.8
2025-04-11,Amritsar,21.13,43.38,20.5
2025-04-11,Ranchi,21.1,56.05,9.98
2025-04-11,Jodhpur,28.94,80.52,6.11
2025-04-11,Guwahati,24.42,72.35,6.59
2025-04-11,Chandigarh,19.15,44.22,8.95
2025-04-11,Mysore,24.08,48.31,11.7
2025-04-12,Delhi,25.92,88.4,8.94
2025-04-12,Mumbai,21.11,76.03,23.37
2025-04-12,Kolkata,20.67,52.88,5.56
2025-04-12,Chennai,20.62,68.63,20.04
2025-04-12,Bangalore,17.52,35.21,21.8
2025-04-12,Hyderabad,23.24,80.88,21.12
2025-04-12,Ahmedabad,17.75,38.57,14.46
2025-04-12,Pune,23.16,56.38,9.58
2025-04-12,Jaipur,22.14,68.45,22.59
2025-04-12,Lucknow,28.12,86.88,15.08
2025-04-12,Kanpur,19.34,34.43,17.46
2025-04-12,Nagpur,24.55,67.22,5.49
